,availability,society,total_sqft,bath,balcony,price,site_location,total_sqft_normalized,bhk,area_type_Carpet  Area,area_type_Plot  Area,area_type_Super built-up  Area
10646,0,141.36909552223582,1330.0,2.0,1.0,93.65,100.20663281478959,0.02542518796273268,2,False,False,True
10647,1,65.86532665238678,1210.0,2.0,1.0,65.0,118.73740746267693,0.023129459929980296,3,False,False,True
10648,1,128.2697082088187,1350.0,2.0,2.0,54.2,95.69802737375973,0.025807809301524747,3,False,False,False
10649,1,104.61197661668707,1900.0,2.0,2.0,65.0,119.12553748042043,0.03632989611830652,3,False,False,True
10650,1,125.06430229615856,1935.0,4.0,2.0,125.0,141.19959342447638,0.03699948346119263,3,False,False,True
10651,1,105.38169424287464,1410.0,3.0,3.0,90.0,117.52923844859242,0.026955673317900938,3,False,False,True
10652,1,109.32289633637475,1469.0,2.0,2.0,99.14,101.27167958125085,0.02808440626733753,2,False,False,True
10653,1,68.92835088182932,986.0,2.0,1.0,30.0,109.6178601368064,0.018844100935509173,2,False,False,True
10654,1,108.27864328335374,1460.0,2.0,2.0,87.0,103.98408471214373,0.0279122266648811,3,False,False,True
10655,0,104.68169424287464,1260.0,2.0,2.0,85.05,103.79611248014271,0.024086013276960454,3,False,False,True
10656,1,92.02455138573178,1345.0,2.0,2.0,39.5,119.06597063617107,0.02571215396682673,3,False,False,True
10657,1,101.66740852858892,980.0,2.0,1.0,57.0,103.49056847013973,0.018729314533871555,2,False,False,True
10658,1,97.96353996668027,1164.0,2.0,2.0,75.0,117.15219619507128,0.022249430850758548,2,False,False,False
10659,1,75.70345731334149,929.0,1.0,2.0,51.0,97.32490680638384,0.01775363011995179,2,False,False,True
10660,1,128.2697082088187,1065.0,2.0,1.0,70.0,112.68987225140931,0.02035545522373783,2,False,False,False
10661,1,128.2697082088187,3000.0,3.0,1.0,265.0,118.06835870287857,0.05737406975187006,3,False,False,True
10662,0,128.2697082088187,1020.0,2.0,1.0,30.27,103.30129899785801,0.019494557211455682,2,False,False,True
10663,1,93.8202324625153,1362.0,3.0,1.0,62.63,140.16008351901496,0.026037382104799986,3,False,False,True
10664,1,81.66943719400246,672.0,1.0,1.0,36.85,104.70072756928658,0.012836945916473762,1,False,False,True
10665,1,103.46353996668027,1746.0,3.0,3.0,115.0,128.33123640072031,0.03338371180960762,3,False,False,True
10666,0,128.2697082088187,1025.0,2.0,1.0,29.6,131.52008411134838,0.019590212546153698,2,False,False,False
10667,1,98.30598830834354,1532.0,2.0,1.0,65.0,84.3551904943271,0.029289663484532533,2,False,False,True
10668,1,128.2697082088187,1200.0,2.0,2.0,120.0,127.20015286503583,0.022938149260584264,3,False,False,True
10669,1,104.61197661668707,1250.0,2.0,2.0,65.0,148.16302838014798,0.023894702607564423,2,False,False,True
10670,1,60.951285864713086,1188.0,2.0,1.0,39.0,119.87550605422624,0.022708576457309025,2,False,False,True
10671,0,142.66740852858894,3565.0,4.0,0.0,218.0,116.59611248014271,0.06818312257274588,1,False,False,False
10672,0,91.55598830834354,1170.0,2.0,2.0,85.0,129.3833933781699,0.022364217252396165,2,False,False,True
10673,1,128.2697082088187,1800.0,3.0,2.0,150.0,111.73225076713372,0.03441678942434619,3,False,False,True
10674,1,128.2697082088187,1000.0,2.0,1.0,35.0,89.13909760352199,0.01911193587266362,1,False,True,False
10675,1,128.2697082088187,2600.0,3.0,1.0,375.0,105.73791510279806,0.049721642976028775,1,False,True,False
10676,1,128.2697082088187,1200.0,4.0,3.0,240.0,114.90455219645477,0.022938149260584264,1,False,True,False
10677,1,120.38169424287464,2507.0,4.0,2.0,155.0,127.46881591338116,0.047942453750645674,4,False,False,True
10678,1,75.59618597001224,1061.0,2.0,1.0,34.0,119.26804126549382,0.020278930955979414,2,False,False,True
10679,1,128.2697082088187,1290.0,2.0,2.0,69.0,112.96001309647973,0.024659945285148553,2,False,False,True
10680,1,128.2697082088187,1200.0,2.0,1.0,42.6,127.5440271809868,0.022938149260584264,2,False,False,True
10681,0,128.2697082088187,1120.0,2.0,2.0,39.29,92.08763538251834,0.021407663905416006,2,False,False,True
10682,1,128.2697082088187,418.0,1.0,1.0,12.0,94.5342384485924,0.007977654913814544,1,False,False,True
10683,1,69.51432164167687,1333.0,3.0,1.0,50.0,117.62663281478959,0.025482581163551492,3,False,False,True
10684,1,128.36235725909648,1691.0,3.0,2.0,119.0,129.01355928865337,0.03233150312792944,3,False,False,True
10685,1,128.2697082088187,1700.0,3.0,3.0,250.0,136.4802947866206,0.032503682730385876,3,False,False,True
10686,0,137.51010939412487,2030.0,4.0,1.0,125.0,113.02809829574555,0.03881693482045494,3,False,False,True
10687,0,67.37528237381245,1012.0,2.0,1.0,70.0,116.69277914680937,0.019341508675938857,2,False,False,True
10688,1,128.2697082088187,1245.0,2.0,1.0,60.0,131.14501309647974,0.023799047272866407,3,True,False,False
10689,1,116.7068743880049,1765.0,3.0,2.0,118.0,106.13365614071516,0.033747202081460086,3,False,False,True
10690,1,94.84597995716035,1110.0,2.0,2.0,36.25,98.58845290567461,0.02121635323601997,2,False,False,True
10691,1,128.2697082088187,967.0,2.0,1.0,47.8,99.20744347013974,0.01848061066365671,2,False,False,False
10692,1,83.08398246251531,1044.0,2.0,2.0,36.0,108.4210694345079,0.01995370281800616,2,False,False,True
10693,1,103.95312281430321,1518.0,3.0,3.0,80.0,107.5617612566442,0.029021828547378087,3,False,False,True
10694,1,94.95312281430321,1300.0,2.0,2.0,57.0,122.66265614071516,0.024851255954544585,3,False,False,True
10695,1,105.94530995002042,1798.0,3.0,3.0,73.0,107.69483588439802,0.03437852729046699,3,False,False,True
10696,1,91.68455138573178,866.28,2.0,0.0,36.38,129.4547314063389,0.016553729601499874,2,True,False,False
10697,0,143.64659298500615,3410.0,5.0,3.0,253.0,102.49515614071515,0.06521780719710739,4,False,False,True
10698,1,98.81026567144606,1179.0,2.0,2.0,56.0,116.38768915281779,0.022536396854852595,2,False,False,True
10699,1,350.4223953233374,3600.0,5.0,2.0,510.0,105.16909760352199,0.068852709915632,5,False,False,True
10700,1,62.78457611935879,1125.0,2.0,1.0,48.0,106.44240478043567,0.021503319240114022,2,False,False,True
10701,1,128.2697082088187,2098.0,3.0,1.0,210.0,112.62994185500088,0.040117847372347956,3,False,False,True
10702,1,128.2697082088187,2400.0,3.0,1.0,270.0,116.1432507892095,0.045895429588108126,3,False,False,True
10703,1,128.2697082088187,1976.0,3.0,2.0,92.0,121.21494267394452,0.037783857205716365,3,False,False,False
10704,1,104.07864328335374,1190.0,2.0,2.0,61.8,116.8588075156037,0.022746838591188232,2,False,False,False
10705,1,128.2697082088187,1800.0,3.0,3.0,192.0,119.01819482307779,0.03441678942434619,3,False,False,True
10706,0,114.24941855000874,1761.0,3.0,1.0,84.52,100.60804126549381,0.03367067781370167,3,False,False,True
10707,1,128.2697082088187,1700.0,3.0,3.0,120.0,119.60043872127746,0.032503682730385876,3,False,False,True
10708,1,128.2697082088187,900.0,4.0,1.0,70.0,103.6047682496512,0.017198829178703297,1,False,False,False
10709,0,74.32373814259485,1128.0,2.0,1.0,64.8,96.8710694345079,0.02156071244093283,2,False,False,True
10710,1,128.2697082088187,2000.0,3.0,2.0,85.0,111.87881591338115,0.03824300281226684,3,False,False,True
10711,0,128.2697082088187,1220.0,2.0,1.0,35.25,117.36606943450789,0.023320770599376327,3,False,False,False
10712,0,97.11197661668707,509.0,1.0,1.0,20.0,110.36258471214373,0.009718582005318437,1,False,False,True
10713,1,125.06430229615856,1852.0,4.0,2.0,122.0,113.33497772836965,0.03541160490520556,3,False,False,True
10714,0,81.9701690636475,1045.0,2.0,1.0,40.65,91.59313375673845,0.019972833884945765,2,False,False,True
10715,1,129.6119766166871,3535.0,4.0,2.0,215.0,110.07944581347604,0.06760919056455779,4,False,False,True
10716,1,128.2697082088187,1102.0,2.0,2.0,53.67,109.7227471920872,0.021063304700503147,2,False,False,True
10717,1,99.66740852858892,1800.0,3.0,2.0,82.0,103.94355928865335,0.03441678942434619,4,False,False,True
10718,1,128.2697082088187,1436.0,2.0,2.0,75.0,108.48526517769872,0.027453081058330622,3,False,False,True
10719,1,94.23883710001749,1397.0,2.0,2.0,52.0,104.4261124801427,0.026706969447686097,3,False,False,True
10720,1,128.2697082088187,1140.0,2.0,2.0,56.0,128.30625432411435,0.02179028524420807,2,False,False,True
10721,0,67.37528237381245,645.0,1.0,1.0,55.0,106.85522756928658,0.012320407109104474,1,False,False,True
10722,1,128.2697082088187,2350.0,5.0,2.0,325.0,120.40719619507131,0.04493887624112797,1,False,True,False
10723,0,128.2697082088187,1200.0,3.0,2.0,225.0,105.95171531702215,0.022938149260584264,1,False,True,False
10724,1,123.95312281430321,2050.0,3.0,2.0,135.0,104.23910391398687,0.039199556159247,3,True,False,False
10725,1,120.9701690636475,1335.0,2.0,1.0,95.0,100.30171747926016,0.025520843297430696,2,False,False,True
10726,1,128.2697082088187,2100.0,1.0,1.0,200.0,104.61128070211353,0.04015610950622716,1,False,True,False
10727,0,89.02716082083843,1255.0,3.0,2.0,77.68,109.40414391087045,0.02399035794226244,3,False,False,True
10728,1,60.951285864713086,1140.0,2.0,1.0,59.0,94.40194185500087,0.02179028524420807,2,False,False,True
10729,1,251.66693998421698,2376.0,3.0,1.0,240.0,103.30086425319236,0.04543628398155765,3,False,False,True
10730,0,77.46387822647418,663.0,1.0,1.0,46.0,109.22884569124177,0.012664766314017332,1,False,False,True
10731,1,128.2697082088187,1276.0,2.0,0.0,146.0,118.93950978201526,0.024392110347994107,2,False,False,True
10732,1,68.75633884857493,1450.0,3.0,3.0,60.9,98.07415614071516,0.027720915995485068,3,False,False,True
10733,1,128.2697082088187,1400.0,3.0,3.0,66.0,109.4698018288741,0.026764362648504906,3,False,False,True
10734,0,128.2697082088187,1339.0,2.0,1.0,53.56,110.09902718098677,0.02559736756518911,2,False,False,True
10735,0,128.2697082088187,1220.0,2.0,1.0,35.23,120.72395675845158,0.023320770599376327,3,False,False,False
10736,1,260.2985189315854,2200.0,3.0,2.0,275.0,107.80887042642944,0.042069216200187484,3,False,False,False
10737,1,128.2697082088187,1305.0,2.0,2.0,52.0,131.34637042642944,0.0249469112892426,2,False,False,False
10738,1,107.11197661668707,1740.0,3.0,3.0,80.0,121.9853652091558,0.03326892540797,3,False,False,False
10739,1,128.2697082088187,680.0,1.0,1.0,21.0,118.45308471214373,0.012989994451990587,2,False,False,True
10740,1,128.2697082088187,1154.0,2.0,2.0,47.0,100.20663281478959,0.022058120181362516,2,False,False,True
10741,1,128.2697082088187,1200.0,2.0,2.0,40.0,118.73740746267693,0.022938149260584264,2,False,False,False
10742,1,128.2697082088187,1155.0,2.0,2.0,54.5,95.69802737375973,0.022077251248302118,2,False,False,True
10743,1,60.08216082083843,1525.0,2.0,3.0,63.0,119.12553748042043,0.02915574601595531,3,False,False,True
10744,1,128.2697082088187,600.0,1.0,1.0,125.0,141.19959342447638,0.01145950909682233,1,False,False,False
10745,0,153.02239532333743,2470.0,5.0,2.0,192.0,117.52923844859242,0.047234604273880355,4,False,False,True
10746,1,128.2697082088187,1100.0,2.0,1.0,60.0,101.27167958125085,0.02102504256662394,2,False,False,True
10747,1,94.33398246251531,1250.0,2.0,2.0,65.0,109.6178601368064,0.023894702607564423,2,False,False,True
10748,1,105.44530995002042,1400.0,2.0,1.0,70.0,103.98408471214373,0.026764362648504906,2,False,False,True
10749,1,105.38169424287464,1600.0,3.0,2.0,100.0,103.79611248014271,0.03059057603642555,3,False,False,True
10750,1,59.40839114262496,1060.0,2.0,1.0,55.0,119.06597063617107,0.020259799889039812,2,False,False,False
10751,1,128.2697082088187,1272.0,2.0,2.0,50.0,103.49056847013973,0.024315586080235693,2,False,False,True
10752,0,108.48178826552147,1296.0,2.0,2.0,105.0,117.15219619507128,0.02477473168678617,2,False,False,True
10753,1,128.2697082088187,2100.0,3.0,2.0,280.0,97.32490680638384,0.04015610950622716,4,False,False,False
10754,1,109.70898246251531,1945.0,3.0,3.0,115.0,112.68987225140931,0.037190794130588664,3,False,False,True
10755,0,128.2697082088187,1033.0,2.0,2.0,30.47,103.0567275692866,0.019743261081670526,3,False,False,True
10756,1,85.26718597001225,2300.0,2.0,2.0,69.0,118.06835870287857,0.04398232289414781,3,False,False,True
10757,0,128.2697082088187,1235.0,2.0,2.0,52.76,103.30129899785801,0.023607736603470375,2,False,False,True
10758,1,138.77864328335374,2100.0,3.0,1.0,270.0,140.16008351901496,0.04015610950622716,3,False,False,True
10759,1,100.86197661668707,850.0,2.0,1.0,42.5,104.70072756928658,0.016242275831723135,2,False,False,True
10760,1,85.53536103684856,1880.0,3.0,2.0,110.0,128.33123640072031,0.035947274779514454,3,False,False,True
10761,0,128.2697082088187,2450.0,4.0,2.0,368.0,131.52008411134838,0.04685198293508829,4,False,False,True
10762,1,93.96353996668027,1060.0,2.0,2.0,52.0,84.3551904943271,0.020259799889039812,2,False,False,True
10763,1,121.84872089546012,2041.0,3.0,3.0,138.0,127.20015286503583,0.039027376556790574,3,False,False,True
10764,1,128.2697082088187,1050.0,2.0,2.0,125.0,148.16302838014798,0.02006848921964378,1,False,False,False
10765,1,128.2697082088187,1037.0,2.0,1.0,36.28,119.87550605422624,0.019819785349428937,2,False,False,True
10766,0,128.2697082088187,1150.0,2.0,1.0,39.0,116.59611248014271,0.0219815959136041,2,False,False,False
10767,1,97.45898246251531,1184.0,2.0,1.0,62.0,129.3833933781699,0.02263205218955061,2,False,False,True
10768,1,128.2697082088187,1680.0,3.0,2.0,126.0,111.73225076713372,0.03212106139159381,3,False,False,False
10769,0,77.46387822647418,1411.0,3.0,2.0,100.0,89.13909760352199,0.026974804384840543,3,False,False,True
10770,1,128.2697082088187,900.0,5.0,0.0,55.0,105.73791510279806,0.017198829178703297,1,False,True,False
10771,0,128.2697082088187,900.0,2.0,2.0,41.0,114.90455219645477,0.017198829178703297,2,False,False,True
10772,1,128.2697082088187,3500.0,4.0,3.0,320.0,127.46881591338116,0.06693960322167167,4,False,False,False
10773,1,128.11679649250306,1702.0,3.0,2.0,120.0,119.26804126549382,0.03254194486426508,3,False,False,True
10774,1,101.81026567144606,1185.0,2.0,2.0,45.0,112.96001309647973,0.022651183256490213,2,False,False,True
10775,0,49.165813943422656,1300.0,3.0,1.0,64.0,127.5440271809868,0.024851255954544585,3,False,False,True
10776,1,98.95312281430321,1545.0,3.0,2.0,65.0,92.08763538251834,0.029538367354747373,3,False,False,True
10777,1,116.81026567144606,1515.0,2.0,2.0,135.0,94.5342384485924,0.028964435346559278,3,False,False,True
10778,1,66.2068743880049,1300.0,3.0,3.0,55.0,117.62663281478959,0.024851255954544585,3,False,False,True
10779,1,128.2697082088187,1107.0,2.0,1.0,57.0,129.01355928865337,0.021158960035201162,2,False,False,True
10780,1,98.86305057059543,1720.0,3.0,2.0,106.0,127.32722756928659,0.03288630406917794,3,False,False,True
10781,1,118.77864328335374,1540.0,3.0,2.0,150.0,136.4802947866206,0.029442712020049357,3,False,False,True
10782,1,128.2697082088187,1000.0,2.0,1.0,44.5,113.02809829574555,0.01911193587266362,2,False,False,True
10783,0,98.7832199769325,710.0,1.0,1.0,40.42,116.69277914680937,0.013563926460178684,1,False,False,True
10784,1,60.951285864713086,1100.0,2.0,1.0,38.0,131.14501309647974,0.02102504256662394,2,False,False,True
10785,1,156.52455138573177,3200.0,4.0,0.0,270.0,106.13365614071516,0.06120028313979071,1,False,False,False
10786,1,128.2697082088187,900.0,2.0,2.0,160.0,98.58845290567461,0.017198829178703297,1,False,True,False
10787,1,84.1857621889025,1250.0,2.0,0.0,48.0,99.20744347013974,0.023894702607564423,2,False,False,False
10788,1,128.2697082088187,2400.0,4.0,3.0,130.0,108.4210694345079,0.045895429588108126,1,False,False,False
10789,1,111.06718597001225,1584.01,3.0,1.0,104.0,107.5617612566442,0.030284670276061295,3,False,False,True
10790,1,128.2697082088187,875.0,4.0,0.0,150.0,122.66265614071516,0.016720552505213215,1,False,True,False
10791,1,128.2697082088187,1200.0,6.0,3.0,60.0,107.69483588439802,0.022938149260584264,1,False,True,False
10792,1,70.60761623125765,1485.0,2.0,2.0,70.0,129.4547314063389,0.02839050333837118,3,False,False,True
10793,1,95.71279064667483,1100.0,2.0,1.0,78.0,102.49515614071515,0.02102504256662394,3,False,False,False
10794,0,128.2697082088187,1245.0,2.0,1.0,59.0,116.38768915281779,0.023799047272866407,2,False,False,True
10795,0,119.44530995002042,1880.0,4.0,0.0,154.0,105.16909760352199,0.035947274779514454,1,False,False,False
10796,0,128.2697082088187,2214.0,3.0,3.0,350.0,106.44240478043567,0.04233705113734193,3,False,False,True
10797,0,128.2697082088187,1050.0,2.0,2.0,45.0,112.62994185500088,0.02006848921964378,2,False,False,False
10798,1,128.2697082088187,600.0,4.0,2.0,95.0,116.1432507892095,0.01145950909682233,1,False,True,False
10799,0,105.23883710001749,1640.0,3.0,2.0,105.0,121.21494267394452,0.03135581871400968,3,False,False,True
10800,1,99.38169424287464,1165.0,2.0,1.0,65.0,116.8588075156037,0.02226856191769815,2,False,False,True
10801,1,100.94530995002042,1110.0,2.0,1.0,43.0,119.01819482307779,0.02121635323601997,2,False,False,False
10802,1,128.2697082088187,1200.0,5.0,2.0,200.0,100.60804126549381,0.022938149260584264,7,False,False,True
10803,1,198.77864328335374,4000.0,4.0,2.0,630.0,119.60043872127746,0.07650513669147328,4,False,False,False
10804,1,128.2697082088187,4500.0,4.0,0.0,150.0,103.6047682496512,0.0860706701612749,1,False,False,False
10805,1,128.2697082088187,600.0,4.0,3.0,65.0,96.8710694345079,0.01145950909682233,1,False,True,False
10806,1,98.91699123125765,1300.0,2.0,2.0,75.0,111.87881591338115,0.024851255954544585,2,False,False,True
10807,1,128.2697082088187,1200.0,1.0,0.0,42.0,117.36606943450789,0.022938149260584264,1,False,True,False
10808,0,87.85639532333741,1232.0,2.0,1.0,69.61,113.33497772836965,0.023550343402651566,2,False,False,True
10809,1,128.2697082088187,1704.0,3.0,2.0,94.36,91.59313375673845,0.03258020699814429,3,False,False,True
10810,1,128.2697082088187,1275.0,2.0,2.0,88.0,110.07944581347604,0.024372979281054506,3,False,False,False
10811,1,105.11197661668707,1222.0,2.0,1.0,68.0,109.7227471920872,0.023359032733255534,3,False,False,True
10812,1,81.2968733000136,1155.0,2.0,2.0,39.0,103.94355928865335,0.022077251248302118,2,False,False,True
10813,0,128.2697082088187,1000.0,2.0,1.0,29.95,108.48526517769872,0.01911193587266362,2,False,False,True
10814,1,93.23883710001749,1200.0,2.0,1.0,45.0,104.4261124801427,0.022938149260584264,2,False,False,True
10815,0,78.85636623125765,1517.0,3.0,2.0,71.28,128.30625432411435,0.029002697480438485,3,False,False,True
10816,0,128.2697082088187,1166.0,2.0,1.0,37.29,106.85522756928658,0.022287692984637755,2,False,False,True
10817,1,35.31799516207319,870.0,2.0,2.0,24.0,120.40719619507131,0.0166248971705152,2,False,False,False
10818,1,128.2697082088187,4000.0,5.0,2.0,170.0,105.95171531702215,0.07650513669147328,5,False,False,True
10819,1,128.2697082088187,1350.0,4.0,1.0,230.0,104.23910391398687,0.025807809301524747,1,False,True,False
10820,1,103.39886623125766,3019.0,6.0,2.0,190.0,100.30171747926016,0.057737560023722524,4,False,False,True
10821,1,96.81026567144606,1345.0,3.0,1.0,58.0,104.61128070211353,0.02571215396682673,3,False,False,True
10822,1,128.2697082088187,900.0,3.0,1.0,75.0,109.40414391087045,0.017198829178703297,1,False,True,False
10823,1,122.11197661668707,3800.0,5.0,2.0,170.0,94.40194185500087,0.07267892330355263,4,False,False,True
10824,1,128.2697082088187,971.0,2.0,2.0,38.0,103.30086425319236,0.018557134931415125,3,False,False,True
10825,1,70.7922031421117,1255.0,2.0,1.0,52.32,109.22884569124177,0.02399035794226244,2,False,False,True
10826,1,104.61197661668707,1810.0,2.0,2.0,65.0,118.93950978201526,0.034608100093742225,2,False,False,False
10827,1,128.2697082088187,1300.0,2.0,1.0,58.0,98.07415614071516,0.024851255954544585,2,False,False,False
10828,1,56.76358410882713,1185.0,2.0,2.0,45.0,109.4698018288741,0.022651183256490213,2,False,False,True
10829,1,96.09597995716035,1350.0,2.0,3.0,68.0,110.09902718098677,0.025807809301524747,2,False,False,True
10830,1,128.2697082088187,3000.0,6.0,3.0,180.0,107.80887042642944,0.05737406975187006,7,False,False,True
10831,1,128.2697082088187,1560.0,3.0,2.0,149.0,131.34637042642944,0.02982533335884142,1,False,True,False
10832,1,98.91699123125765,1650.0,3.0,2.0,126.0,121.9853652091558,0.03154712938340571,3,False,False,True
10833,1,128.2697082088187,1645.0,3.0,2.0,87.0,118.45308471214373,0.0314514740487077,3,False,False,True
10834,1,104.60475843847097,1748.0,3.0,2.0,103.0,100.20663281478959,0.03342197394348683,3,False,False,True
10835,0,128.2697082088187,1200.0,3.0,1.0,67.77,118.73740746267693,0.022938149260584264,1,False,True,False
10836,1,102.11197661668707,1170.0,2.0,3.0,50.0,95.69802737375973,0.022364217252396165,2,False,False,False
10837,1,145.7454035117719,3420.0,4.0,2.0,225.0,119.12553748042043,0.06540911786650341,4,False,False,False
10838,1,98.09597995716035,1320.0,2.0,2.0,65.0,141.19959342447638,0.02523387729333665,3,False,False,False
10839,0,92.44491947949031,1610.0,3.0,2.0,84.53,117.52923844859242,0.030781886705821583,3,False,False,True
10840,1,132.52455138573177,1870.0,3.0,3.0,180.0,101.27167958125085,0.03575596411011842,3,False,False,True
10841,1,111.60653270001113,1510.0,2.0,1.0,110.0,109.6178601368064,0.028868780011861262,3,False,False,True
10842,1,128.2697082088187,2700.0,7.0,3.0,110.0,103.98408471214373,0.05163474966998909,1,False,False,False
10843,1,128.2697082088187,1305.0,2.0,1.0,45.68,103.79611248014271,0.0249469112892426,3,False,False,True
10844,1,78.39745731334149,1500.0,2.0,1.0,70.0,119.06597063617107,0.02867746934246523,3,False,False,True
10845,1,115.44530995002042,1149.0,2.0,1.0,130.0,103.49056847013973,0.0219624648466645,2,False,False,True
10846,1,84.79039744909315,1948.0,4.0,2.0,129.0,117.15219619507128,0.03724818733140747,4,False,False,False
10847,1,128.2697082088187,1448.0,3.0,1.0,70.0,97.32490680638384,0.02768265386160586,1,False,True,False
10848,1,84.20079064667483,1242.0,2.0,1.0,78.0,112.68987225140931,0.023741654072047598,2,False,False,True
10849,1,76.24128586471309,1268.0,2.0,1.0,58.0,103.0567275692866,0.024239061812477283,2,False,False,True
10850,1,102.11197661668707,1101.0,2.0,1.0,50.0,118.06835870287857,0.021044173633563545,2,False,False,True
10851,1,104.61197661668707,1255.0,2.0,3.0,65.0,103.30129899785801,0.02399035794226244,2,False,False,True
10852,1,93.8202324625153,1362.0,3.0,1.0,62.63,140.16008351901496,0.026037382104799986,3,False,False,True
10853,1,117.11197661668707,984.0,3.0,2.0,140.0,104.70072756928658,0.018805838801629966,3,False,False,True
10854,0,65.87432164167687,1089.0,2.0,1.0,32.67,128.33123640072031,0.020814600830288306,2,False,False,True
10855,1,128.2697082088187,800.0,1.0,3.0,95.0,131.52008411134838,0.015285722484742975,2,False,False,False
10856,1,62.78457611935879,1345.0,2.0,1.0,57.0,84.3551904943271,0.02571215396682673,3,False,False,True
10857,1,128.2697082088187,3600.0,9.0,3.0,125.0,127.20015286503583,0.068852709915632,1,False,True,False
10858,1,128.2697082088187,1650.0,2.0,1.0,140.0,148.16302838014798,0.03154712938340571,1,False,True,False
10859,1,65.86532665238678,950.0,2.0,1.0,45.0,119.87550605422624,0.018155382525683456,2,False,False,True
10860,1,100.94530995002042,1068.0,2.0,1.0,43.0,116.59611248014271,0.020412848424556637,2,False,False,True
10861,1,55.45859298500612,860.0,1.0,2.0,31.0,129.3833933781699,0.016433586501119167,2,False,False,False
10862,1,128.2697082088187,3000.0,5.0,2.0,130.0,111.73225076713372,0.05737406975187006,1,False,False,False
10863,1,68.79957156316433,1756.0,3.0,2.0,66.73,89.13909760352199,0.03357502247900365,3,False,False,True
10864,1,57.41246950952964,1205.0,2.0,1.0,41.0,105.73791510279806,0.02303380459528228,2,False,False,True
10865,1,128.2697082088187,1120.0,8.0,2.0,155.0,114.90455219645477,0.021407663905416006,1,False,True,False
10866,1,106.7843084052696,1800.0,3.0,2.0,125.0,127.46881591338116,0.03441678942434619,3,False,False,True
10867,0,128.2697082088187,8321.0,5.0,2.0,2912.0,119.26804126549382,0.1591704769374988,4,False,False,True
10868,1,105.11197661668707,1604.0,3.0,0.0,68.0,112.96001309647973,0.030667100304183965,3,False,False,False
10869,0,184.1800774875051,2732.0,4.0,3.0,204.0,127.5440271809868,0.0522469438120564,4,False,False,True
10870,0,35.724663069233905,1015.0,2.0,2.0,25.88,92.08763538251834,0.019398901876757666,2,False,False,True
10871,1,128.2697082088187,1200.0,2.0,2.0,42.0,94.5342384485924,0.022938149260584264,3,False,False,True
10872,1,128.2697082088187,1010.0,2.0,2.0,38.0,117.62663281478959,0.01930324654205965,2,False,False,True
10873,1,128.2697082088187,1250.0,3.0,0.0,170.0,129.01355928865337,0.023894702607564423,1,False,False,False
10874,1,128.2697082088187,1010.0,2.0,1.0,41.0,127.32722756928659,0.01930324654205965,2,False,False,True
10875,1,99.29530995002041,1050.0,2.0,2.0,33.1,136.4802947866206,0.02006848921964378,2,False,False,True
10876,1,128.2697082088187,1710.0,3.0,2.0,85.0,113.02809829574555,0.03269499339978191,3,False,False,True
10877,0,100.64245074616328,1248.52,3.0,2.0,115.0,116.69277914680937,0.02386638862849381,3,False,False,True
10878,1,128.2697082088187,410.0,1.0,1.0,10.0,131.14501309647974,0.007824606378297717,1,False,False,False
10879,0,74.45168151539404,1656.0,2.0,1.0,62.93,106.13365614071516,0.031661915785043335,3,False,False,True
10880,1,93.45898246251531,1451.0,3.0,1.0,68.0,98.58845290567461,0.02774004706242467,3,False,False,True
10881,1,128.2697082088187,1200.0,3.0,0.0,175.0,99.20744347013974,0.022938149260584264,6,False,False,True
10882,1,114.45898246251531,1250.0,2.0,2.0,93.0,108.4210694345079,0.023894702607564423,2,False,False,True
10883,1,190.69744179092024,4395.0,3.0,3.0,240.0,107.5617612566442,0.08406190813261656,1,False,True,False
10884,1,301.9635399666803,4600.0,6.0,2.0,650.0,122.66265614071516,0.08798377685523522,4,False,False,True
10885,1,100.77864328335374,1340.0,2.0,3.0,42.0,107.69483588439802,0.025616498632128715,3,False,False,False
10886,1,91.38026567144607,1100.0,2.0,2.0,38.5,129.4547314063389,0.02102504256662394,2,False,False,True
10887,1,308.06718597001225,6000.0,6.0,2.0,700.0,102.49515614071515,0.11476727057067973,4,False,False,True
10888,1,105.61197661668707,1700.0,3.0,1.0,71.0,116.38768915281779,0.032503682730385876,3,False,False,True
10889,1,128.2697082088187,1200.0,5.0,0.0,150.0,105.16909760352199,0.022938149260584264,1,False,True,False
10890,1,92.23883710001749,1096.0,2.0,1.0,43.0,106.44240478043567,0.02094851829886553,2,False,False,True
10891,0,40.03784155781442,1160.0,2.0,1.0,33.5,112.62994185500088,0.022172906583000133,2,False,False,True
10892,1,128.2697082088187,1936.0,3.0,2.0,139.0,116.1432507892095,0.03701861452813223,3,False,False,False
10893,1,103.63020663334694,1269.0,2.0,2.0,63.0,121.21494267394452,0.024258192879416884,3,False,False,True
10894,0,128.2697082088187,3500.0,3.0,1.0,630.0,116.8588075156037,0.06693960322167167,3,False,False,True
10895,0,98.20693998421697,1586.0,3.0,1.0,125.0,119.01819482307779,0.030322741099271106,3,False,False,True
10896,0,135.04479064667484,1376.0,2.0,1.0,124.0,100.60804126549381,0.02630521704195443,2,False,False,True
10897,1,68.75633884857493,1452.0,3.0,3.0,56.5,119.60043872127746,0.027759178129364275,3,False,False,True
10898,0,109.71716821765426,1538.0,3.0,1.0,107.0,103.6047682496512,0.02940444988617015,3,False,False,True
